"Res_Pct"	"Exh_Pct"	"Blood_Pct"	"gene"	"CLsPass"	"LcmPass"	"CancerPass"	"Marker"
6.16911227076603	3.41329988858939	0	"ARL4A"	FALSE	FALSE	FALSE	"Res"
5.28578665490603	2.2308904052461	0	"RBKS"	TRUE	FALSE	TRUE	"Res"
5.2051424361561	3.10083493114094	3.39769839911823	"MARCH3"	FALSE	FALSE	FALSE	"Res"
4.49010737987202	3.11237681584004	0.742806265169642	"IER5"	FALSE	FALSE	FALSE	"Res"
4.25694307374495	0.80052747457446	0.315195940113828	"ARL5B"	FALSE	FALSE	FALSE	"Res"
3.50531919108311	3.05484833525522	2.93706049177696	"BCL2A1"	TRUE	TRUE	TRUE	"Res"
2.23604859629298	2.14337966050157	0	"IER3"	FALSE	FALSE	FALSE	"Res"
1.60871751418643	0	1.06844430417245	"NOTO"	TRUE	FALSE	TRUE	"Res"
14.303996738058	14.4685010705806	14.0265722395343	"GNLY"	TRUE	TRUE	TRUE	"Exh"
11.9131265318373	12.3557125834521	12.011861763686	"CD74"	FALSE	FALSE	FALSE	"Exh"
11.9227533736004	11.9946814316607	11.4455614554766	"GAPDH"	FALSE	FALSE	FALSE	"Exh"
10.823804625555	11.3901279865119	11.0381431342312	"CD63"	FALSE	FALSE	FALSE	"Exh"
9.90670858750686	10.9800370226079	10.0365952524487	"HLA-DRA"	TRUE	FALSE	TRUE	"Exh"
9.52079085909687	10.287451838741	10.1117963171714	"HLA-DRB1"	TRUE	FALSE	TRUE	"Exh"
9.79313590400026	10.0965308986103	10.0833027447731	"KLRC2"	TRUE	FALSE	TRUE	"Exh"
9.69490014873863	9.71765091242354	9.09831995986961	"HAVCR2"	TRUE	TRUE	TRUE	"Exh"
8.02912422044821	9.23601315249791	9.1978899474016	"HLA-DRB5"	TRUE	FALSE	TRUE	"Exh"
9.03186583798317	9.20847013000062	9.18270255205902	"TIGIT"	TRUE	TRUE	TRUE	"Exh"
8.10922358631387	8.72910517699894	8.44596197178618	"HLA-DMA"	FALSE	FALSE	FALSE	"Exh"
8.43667195690015	8.44827775218477	0	"KRT86"	TRUE	FALSE	TRUE	"Exh"
0.161765422753858	6.75140841190878	0	"AFAP1L2"	FALSE	TRUE	TRUE	"Exh"
0	6.3669700299627	5.73633111125237	"LAG3"	TRUE	TRUE	TRUE	"Exh"
4.53530588705959	5.84648639851413	4.01695546709275	"TNIP3"	TRUE	TRUE	TRUE	"Exh"
1.26428069284584	5.56095240203248	0	"SLC27A2"	FALSE	FALSE	FALSE	"Exh"
2.71483291188752	4.97963862426138	0	"MYO7A"	TRUE	TRUE	TRUE	"Exh"
2.13792126798856	3.62019468678341	2.98985044208732	"TWIST1"	TRUE	TRUE	TRUE	"Exh"
2.3137478644729	2.75005273954082	2.41448044186994	"LAMP3"	FALSE	FALSE	FALSE	"Exh"
