"Res_Pct"	"Exh_Pct"	"Blood_Pct"	"gene"	"CLsPass"	"LcmPass"	"CancerPass"	"Marker"
3.94274273492699	9.08903675197214	6.95459605116208	"ACP5"	TRUE	FALSE	TRUE	"Exh"
8.77826986339686	9.04993312056967	8.94155965593285	"GBP2"	TRUE	FALSE	TRUE	"Exh"
8.05510294568286	8.94329300926319	8.79955749629255	"GLRX"	FALSE	FALSE	FALSE	"Exh"
2.61860392308564	8.62521898206773	6.61340040536697	"LAIR2"	TRUE	FALSE	TRUE	"Exh"
8.39425142247915	8.51355755027122	8.2141828725414	"GPX1"	FALSE	FALSE	FALSE	"Exh"
2.11293307946006	8.49907814282422	8.28871925000252	"MAGEH1"	TRUE	FALSE	TRUE	"Exh"
7.88609371277986	8.47121983299814	7.72464077938855	"DNPH1"	FALSE	FALSE	FALSE	"Exh"
8.19019690618984	8.38497537857866	7.63613448332119	"MIR4435-2HG"	FALSE	FALSE	FALSE	"Exh"
1.81999331558644	8.36293073660903	1.15088050641791	"LAYN"	TRUE	TRUE	TRUE	"Exh"
7.65266221250392	8.29809835511096	6.81618751897184	"PTTG1"	FALSE	FALSE	FALSE	"Exh"
2.50423005127596	8.28849455976454	2.25470360558173	"CRADD"	FALSE	FALSE	FALSE	"Exh"
1.97508936279035	8.28327615382435	8.17899297990649	"CD79B"	TRUE	TRUE	TRUE	"Exh"
7.76082220819642	8.22604786491984	4.63466293702167	"TYMP"	TRUE	FALSE	TRUE	"Exh"
1.28497232372667	8.18668261767591	6.24325287107064	"FOXP3"	TRUE	TRUE	TRUE	"Exh"
7.98339048138293	8.14479221157963	8.13410544213672	"APLP2"	FALSE	FALSE	FALSE	"Exh"
7.96086907578346	8.07189619878121	7.30998632501153	"SEC14L1"	FALSE	FALSE	FALSE	"Exh"
7.07688023145018	8.05605771201467	7.65117899651301	"STAM"	FALSE	FALSE	FALSE	"Exh"
7.70857802268823	8.00358821958344	7.41305431092148	"HSPB1"	FALSE	FALSE	FALSE	"Exh"
7.69091980730737	7.94655094152452	7.5580501398482	"HLA-DMA"	FALSE	FALSE	FALSE	"Exh"
1.14859765445848	7.86559992944501	0	"ZBTB32"	TRUE	TRUE	TRUE	"Exh"
